4.43595,3.26523,0,
4.17364,2.83417,1,
2.77079,1.95899,2,
3.0224,1.76838,3,
2.00007,1.16823,4,
2.26146,1.14788,5,
1.59854,0.86466,6,
1.82634,0.914516,7,
1.42537,0.795658,8,
1.5415,0.840858,9,
1.45215,0.87614,10,
1.54286,0.86726,11,
1.48205,0.928902,12,
1.54993,0.998335,13,
1.68264,1.112,14,
1.70349,1.03539,15,
1.99924,1.38943,16,
1.89974,1.39974,17,
2.25059,1.70503,18,
2.2676,1.90475,19,
2.58457,2.35326,20,
2.687,2.45738,21,
2.67148,2.41908,22,
2.92061,2.68245,23,
3.38135,2.89254,24,
3.69338,3.1745,25,
4.3539,2.97695,26,
4.44215,4.0843,27,
